"Accident_Index","Location_Easting_OSGR ","Location_Northing_OSGR","Longitude","Latitude","Police_Force","Accident_Severity","Number_of_Vehicles","Number_of_Casualties","Date","Day_of_Week","Time","Local_Authority_(District)","Local_Authority_(Highway)","1st_Road_Class","1st_Road_Number","Road_Type","Speed_limit","Junction_Detail","Junction_Control","2nd_Road_Class","2nd_Road_Number","Pedestrian_Crossing-Human_Control","Pedestrian_Crossing-Physical_Facilities","Light_Conditions","Weather_Conditions","Road_Surface_Conditions","Special_Conditions_at_Site","Carriageway_Hazards","Urban_or_Rural_Area","Did_Police_Officer_Attend_Scene_of_Accident","LSOA_of_Accident_Location"
"2012120008512","456015","450694","-1.14798","53.949322000000002","12","2","2","2","2012-01-17","3","09:07:00.0000000","189","E06000014","3","1237","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1","E01013421"
"2012120008522","460355","452812","-1.0814410000000001","53.967869","12","3","1","1","2012-01-17","3","08:30:00.0000000","189","E06000014","4","1363","6","30","9","4","6","3110","0","0","1","1","1","0","0","1","1","E01013366"
"2012120008847","462334","452002","-1.0514429999999999","53.960355","12","3","2","2","2012-01-17","3","19:00:00.0000000","189","E06000014","5","408","6","30","6","4","6","7610","0","0","4","1","2","0","0","1","1","E01013381"
"2012120009263","456910","450325","-1.1344129999999999","53.945909","12","2","1","1","2012-01-17","3","11:30:00.0000000","189","E06000014","6","5610","6","30","3","4","6","0","0","0","1","8","4","0","0","1","1","E01013447"
"2012120009853","459975","455264","-1.086751","53.989949000000003","12","3","2","2","2012-01-19","5","18:35:00.0000000","189","E06000014","4","1363","6","40","3","2","5","417","0","0","7","1","2","0","0","2","1","E01013431"
"2012120012523","461119","451382","-1.070082","53.954928000000002","12","3","2","1","2012-01-24","3","18:14:00.0000000","189","E06000014","3","1079","6","30","0","-1","-1","0","0","0","4","2","2","0","0","1","1","E01013363"
"2012120012727","460044","452312","-1.086279","53.963411999999998","12","3","2","1","2012-01-23","2","18:20:00.0000000","189","E06000014","3","19","6","30","3","4","6","3110","0","0","4","1","2","0","0","1","2","E01013366"
"2012120013511","461151","454977","-1.068875","53.987231999999999","12","3","2","1","2012-01-26","5","18:30:00.0000000","189","E06000014","5","90","6","30","3","4","6","3610","0","0","4","2","2","0","0","1","1","E01013404"
"2012120013792","459694","456094","-1.0908739999999999","53.997439999999997","12","3","2","1","2012-01-27","6","10:13:00.0000000","189","E06000014","4","1363","6","60","8","4","6","0","0","0","1","1","1","0","0","2","1","E01013377"
"2012120014382","461504","452561","-1.063979","53.965477999999997","12","3","1","1","2012-01-28","7","10:56:00.0000000","189","E06000014","5","408","6","30","6","4","6","7510","0","1","1","1","1","0","0","1","1","E01013380"
"2012120014616","462069","454006","-1.0550740000000001","53.978395999999996","12","3","3","3","2012-01-25","4","17:20:00.0000000","189","E06000014","5","414","6","30","0","-1","-1","0","0","0","1","1","2","0","0","2","2","E01013409"
"2012120014719","457148","447703","-1.1312770000000001","53.922319000000002","12","3","4","4","2012-01-28","7","17:30:00.0000000","189","E06000014","3","64","3","70","0","-1","-1","0","0","0","5","1","1","0","0","2","1","E01013423"
"2012120016449","460841","452530","-1.07409","53.965277999999998","12","3","2","1","2012-01-30","2","18:30:00.0000000","189","E06000014","6","0","2","30","3","4","6","0","0","0","6","1","2","0","0","1","2","E01013369"
"2012120016694","464166","454745","-1.0229490000000001","53.984782000000003","12","2","2","1","2012-02-01","4","17:30:00.0000000","189","E06000014","5","95","6","60","3","4","6","0","0","0","6","5","2","0","0","2","1","E01013437"
"2012120016975","458410","449772","-1.111667","53.940772000000003","12","3","2","1","2012-02-02","5","08:55:00.0000000","189","E06000014","5","413","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1","E01013358"
"2012120019372","464105","455395","-1.0237419999999999","53.990631","12","3","2","2","2012-02-06","2","10:07:00.0000000","189","E06000014","3","64","1","50","1","2","3","1237","0","0","1","7","3","0","0","2","1","E01013437"
"2012120019912","458797","452169","-1.1053120000000001","53.962269999999997","12","3","1","2","2012-02-07","3","08:23:00.0000000","189","E06000014","5","405","6","30","0","-1","-1","0","0","0","1","1","4","0","0","1","1","E01013390"
"2012120021444","456577","451114","-1.13934","53.953035999999997","12","3","1","1","2012-02-10","6","05:14:00.0000000","189","E06000014","6","5910","6","30","0","-1","-1","0","0","0","4","3","3","0","0","1","2","E01013442"
"2012120021526","457205","451585","-1.129683","53.9572","12","3","3","1","2012-02-10","6","08:45:00.0000000","189","E06000014","6","2710","6","20","0","-1","-1","0","0","0","1","3","4","0","0","1","1","E01013336"
"2012120021721","460761","450928","-1.0756270000000001","53.950890999999999","12","3","1","1","2012-02-10","6","16:33:00.0000000","189","E06000014","3","19","6","30","0","-1","-1","0","0","1","1","8","4","0","0","1","1","E01013364"
"2012120022380","460517","451825","-1.079167","53.958979999999997","12","3","1","1","2012-02-11","7","20:24:00.0000000","189","E06000014","6","7210","6","30","7","4","6","0","0","0","4","1","2","0","0","1","1","E01013367"
"2012120022662","463052","460558","-1.038732","54.037157999999998","12","2","1","1","2012-02-12","1","12:13:00.0000000","189","E06000014","5","90","6","40","3","4","6","0","0","0","1","1","1","0","0","2","1","E01013438"
"2012120022786","460725","451951","-1.0759730000000001","53.960087999999999","12","3","2","1","2012-02-08","4","17:10:00.0000000","189","E06000014","6","7210","6","30","3","4","6","0","0","0","4","1","3","0","0","1","2","E01013367"
"2012120024276","458715","454002","-1.106209","53.978752","12","3","2","1","2012-02-11","7","17:00:00.0000000","189","E06000014","6","3210","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","2","E01013434"
"2012120026096","464437","454935","-1.018777","53.986455999999997","12","3","1","1","2012-02-18","7","18:25:00.0000000","189","E06000014","5","95","6","60","0","-1","-1","0","0","0","7","1","1","0","0","2","1","E01013437"
"2012120026911","459668","451496","-1.0921689999999999","53.956122000000001","12","3","2","1","2012-02-20","2","08:17:00.0000000","189","E06000014","3","1036","6","30","3","4","6","0","0","0","1","1","2","0","0","1","1","E01013416"
"2012120027305","457943","448211","-1.119076","53.926796000000003","12","3","1","1","2012-02-21","3","05:45:00.0000000","189","E06000014","3","64","6","40","3","2","3","1036","0","0","4","1","1","0","0","2","1","E01013421"
"2012120028729","461033","453925","-1.0708850000000001","53.977792000000001","12","3","2","1","2012-02-20","2","14:45:00.0000000","189","E06000014","5","90","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","2","E01013406"
"2012120028860","460048","452308","-1.086219","53.963374999999999","12","3","2","1","2012-02-23","5","20:00:00.0000000","189","E06000014","3","19","6","30","3","4","6","3110","0","0","4","1","1","0","0","1","1","E01013366"
"2012120029521","457241","450851","-1.1292720000000001","53.950598999999997","12","3","1","1","2012-02-24","6","21:48:00.0000000","189","E06000014","5","413","6","30","0","-1","-1","0","0","0","4","1","2","0","2","1","1","E01013445"
"2012120029699","461559","451331","-1.063388","53.954417999999997","12","3","2","1","2012-02-24","6","16:15:00.0000000","189","E06000014","3","1079","6","30","3","4","6","7810","0","0","1","1","1","0","0","1","2","E01013363"
"2012120031360","462678","451279","-1.046349","53.953817000000001","12","3","2","1","2012-02-27","2","17:00:00.0000000","189","E06000014","3","1079","6","30","0","-1","-1","0","0","0","1","1","2","0","0","1","2","E01013401"
"2012120031826","460927","458185","-1.0716490000000001","54.016086999999999","12","3","2","1","2012-02-28","3","16:50:00.0000000","189","E06000014","5","92","6","30","1","4","6","0","0","0","1","1","1","0","0","1","1","E01013373"
"2012120032932","460357","451555","-1.0816589999999999","53.956572000000001","12","3","2","1","2012-03-01","5","14:44:00.0000000","189","E06000014","4","1227","6","30","3","4","6","7110","0","0","1","1","1","4","0","1","1","E01013367"
"2012120035177","460042","449918","-1.0867800000000001","53.941898000000002","12","3","2","1","2012-03-05","2","08:55:00.0000000","189","E06000014","5","289","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1","E01013414"
"2012120035270","460387","451288","-1.0812539999999999","53.954169","12","3","4","1","2012-03-05","2","13:10:00.0000000","189","E06000014","3","1036","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1","E01013367"
"2012120036402","456178","447143","-1.1461479999999999","53.917392","12","3","2","2","2012-03-07","4","13:00:00.0000000","189","E06000014","5","291","6","30","6","4","6","6710","0","0","1","1","1","0","0","2","1","E01013424"
"2012120036525","461471","454586","-1.064074","53.98368","12","3","2","1","2012-03-07","4","18:24:00.0000000","189","E06000014","6","3610","6","30","3","4","6","3610","0","0","4","1","1","0","0","1","1","E01013405"
"2012120036531","457405","450060","-1.126922","53.943472","12","3","1","1","2012-03-07","4","17:10:00.0000000","189","E06000014","6","5610","6","30","3","4","6","5610","0","0","1","1","1","0","0","1","2","E01013449"
"2012120036840","455653","447323","-1.1541079999999999","53.919066000000001","12","3","2","2","2012-03-08","5","07:00:00.0000000","189","E06000014","3","1237","6","60","5","4","3","64","0","0","1","1","2","0","0","2","1","E01013424"
"2012120038220","457785","450111","-1.1211230000000001","53.943888999999999","12","3","1","1","2012-03-10","7","12:30:00.0000000","189","E06000014","5","413","6","30","0","-1","-1","0","0","4","1","1","1","0","0","1","1","E01013443"
"2012120039323","457188","450929","-1.1300650000000001","53.951306000000002","12","3","2","1","2012-03-08","5","18:45:00.0000000","189","E06000014","5","413","6","30","0","-1","-1","0","0","0","4","1","1","0","0","1","2","E01013445"
"2012120039632","459011","452841","-1.10192","53.968283999999997","12","2","1","1","2012-03-12","2","17:15:00.0000000","189","E06000014","3","1176","6","30","0","-1","-1","0","0","4","1","1","1","0","0","1","1","E01013346"
"2012120040243","459605","452705","-1.0928929999999999","53.966994","12","3","2","1","2012-03-13","3","17:35:00.0000000","189","E06000014","3","19","6","30","3","4","6","3110","0","0","1","1","1","0","0","1","1","E01013344"
"2012120040481","457592","451440","-1.123813","53.955854000000002","12","3","2","1","2012-03-14","4","08:33:00.0000000","189","E06000014","6","5710","1","30","1","4","4","1224","0","0","1","1","1","0","0","1","1","E01013441"
"2012120041325","466840","449590","-0.98330499999999998","53.938118000000003","12","3","1","1","2012-03-16","6","15:02:00.0000000","189","E06000014","4","1228","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1","E01013351"
"2012120041349","462840","444169","-1.0453399999999999","53.889901000000002","12","3","3","1","2012-03-15","5","14:47:00.0000000","189","E06000014","3","19","6","60","3","4","6","5010","0","0","1","1","1","0","0","2","1","E01013450"
"2012120041369","461515","452561","-1.0638110000000001","53.965477","12","3","2","1","2012-03-15","5","13:49:00.0000000","189","E06000014","5","408","6","30","6","4","6","7510","0","1","1","1","1","0","0","1","1","E01013383"
"2012120043625","456871","452242","-1.1346499999999999","53.963141","12","3","2","1","2012-03-19","2","08:45:00.0000000","189","E06000014","5","413","6","30","3","4","6","2710","0","0","1","1","1","0","0","1","2","E01013337"
"2012120043916","459302","455537","-1.0969610000000001","53.99248","12","3","2","1","2012-03-19","2","18:20:00.0000000","189","E06000014","6","3310","6","30","3","4","6","0","0","0","5","1","1","0","0","1","1","E01013431"
"2012120044140","462244","451279","-1.052962","53.953868999999997","12","3","2","1","2012-03-20","3","08:50:00.0000000","189","E06000014","3","1079","6","30","3","4","6","0","0","0","1","1","1","0","0","1","1","E01013403"
"2012120044502","458973","451251","-1.1028070000000001","53.954000000000001","12","3","2","1","2012-03-20","3","15:50:00.0000000","189","E06000014","3","59","6","30","3","4","6","5710","0","0","1","1","1","0","0","1","2","E01013397"
"2012120044528","460115","454843","-1.0846990000000001","53.986148999999997","12","1","1","1","2012-03-20","3","20:40:00.0000000","189","E06000014","4","1363","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","1","E01013431"
"2012120047949","461739","453549","-1.0601970000000001","53.974328999999997","12","3","2","2","2012-03-26","2","18:20:00.0000000","189","E06000014","3","1036","6","30","3","4","6","4010","0","0","1","1","1","0","0","1","1","E01013385"
"2012120048060","456708","446664","-1.1381680000000001","53.913029999999999","12","3","2","1","2012-03-26","2","20:00:00.0000000","189","E06000014","6","5310","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1","E01013425"
"2012120048342","460507","451822","-1.0793200000000001","53.958953999999999","12","2","1","1","2012-03-27","3","10:50:00.0000000","189","E06000014","6","7210","6","30","3","4","6","0","0","0","1","1","1","0","0","1","1","E01013367"
"2012120049062","460245","452587","-1.083162","53.965859999999999","12","3","3","1","2012-03-28","4","12:15:00.0000000","189","E06000014","4","1363","6","30","3","4","6","0","0","0","1","1","1","0","0","1","1","E01013366"
"2012120049231","459928","451868","-1.0881339999999999","53.959434999999999","12","3","2","1","2012-03-28","4","15:02:00.0000000","189","E06000014","3","1036","6","30","3","2","4","1227","0","0","1","1","1","0","0","1","2","E01013415"
"2012120049400","459694","452628","-1.0915520000000001","53.966292000000003","12","3","2","1","2012-03-23","6","09:00:00.0000000","189","E06000014","3","19","6","30","3","4","6","0","0","0","1","1","1","0","0","1","2","E01013344"
"2012120050110","467618","453835","-0.97051600000000005","53.976165000000002","12","3","1","2","2012-03-29","5","22:50:00.0000000","189","E06000014","3","166","6","60","0","-1","-1","0","0","0","6","1","1","0","7","2","1","E01013351"
"2012120050376","460673","451333","-1.0768880000000001","53.954540000000001","12","3","2","1","2012-03-30","6","14:20:00.0000000","189","E06000014","6","7210","6","30","3","4","6","0","0","0","1","1","1","0","0","1","1","E01013367"
"2012120050713","461649","452607","-1.06176","53.965873999999999","12","3","2","1","2012-03-31","7","00:02:00.0000000","189","E06000014","5","408","6","30","3","4","6","7510","0","0","1","1","1","0","0","1","1","E01013380"
"2012120051212","461827","451083","-1.059355","53.952157","12","3","1","1","2012-03-28","4","15:10:00.0000000","189","E06000014","5","295","6","30","6","4","5","409","0","0","1","1","1","0","0","1","2","E01013363"
"2012120052494","460773","451161","-1.0753980000000001","53.952983000000003","12","3","2","1","2012-03-28","4","10:15:00.0000000","189","E06000014","5","295","6","30","3","4","3","19","0","0","1","1","1","0","0","1","2","E01013363"
"2012120053753","462836","444116","-1.0454110000000001","53.889426","12","1","1","1","2012-04-04","4","20:25:00.0000000","189","E06000014","3","19","6","60","0","-1","-1","0","0","8","6","1","1","0","0","2","1","E01013450"
"2012120054058","457442","450578","-1.126261","53.948124","12","3","2","2","2012-06-05","3","12:30:00.0000000","189","E06000014","5","413","6","30","3","4","6","5711","0","0","1","1","1","0","0","1","1","E01013445"
"2012120054677","461221","451191","-1.0685659999999999","53.953200000000002","12","2","2","1","2012-04-01","1","11:10:00.0000000","189","E06000014","6","7810","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","2","E01013363"
"2012120055290","464810","456679","-1.012718","54.002082000000001","12","3","2","2","2012-04-07","7","10:00:00.0000000","189","E06000014","3","64","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1","E01013437"
"2012120055335","457974","452260","-1.117837","53.963180000000001","12","3","2","1","2012-04-07","7","14:20:00.0000000","189","E06000014","6","2810","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1","E01013392"
"2012120055354","458568","455488","-1.1081650000000001","53.992122999999999","12","3","2","1","2012-04-04","4","12:45:00.0000000","189","E06000014","3","1237","6","60","1","4","6","0","0","0","1","1","1","0","0","2","1","E01013430"
"2012120055853","460045","452310","-1.086265","53.963394000000001","12","3","2","1","2012-04-02","2","07:15:00.0000000","189","E06000014","3","19","6","30","3","4","6","3110","0","0","1","1","1","0","0","1","2","E01013366"
"2012120057163","458109","452177","-1.1157950000000001","53.962418999999997","12","3","2","1","2012-04-06","6","15:20:00.0000000","189","E06000014","3","59","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","2","E01013393"
"2012120057316","458338","448969","-1.1129169999999999","53.933563999999997","12","3","1","1","2012-04-10","3","22:55:00.0000000","189","E06000014","3","1036","6","30","1","4","6","0","0","4","4","1","1","0","0","1","1","E01013355"
"2012120057800","459132","455479","-1.0995649999999999","53.991978000000003","12","3","2","1","2012-04-11","4","21:20:00.0000000","189","E06000014","6","3310","1","30","1","4","6","0","0","0","4","1","2","0","0","1","1","E01013431"
"2012120058762","460317","453124","-1.0819589999999999","53.970677000000002","12","3","2","1","2012-04-10","3","15:00:00.0000000","189","E06000014","4","1363","6","30","2","4","6","0","0","0","1","2","2","0","0","1","1","E01013343"
"2012120060097","460352","451072","-1.0818300000000001","53.952232000000002","12","3","1","1","2012-04-15","1","18:15:00.0000000","189","E06000014","6","4810","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1","E01013418"
"2012120060984","462719","453475","-1.0452729999999999","53.973545999999999","12","3","2","3","2012-04-17","3","12:03:00.0000000","189","E06000014","5","95","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1","E01013388"
"2012120061106","463948","451980","-1.0268520000000001","53.959961","12","3","2","1","2012-04-17","3","15:20:00.0000000","189","E06000014","5","175","6","60","0","-1","-1","0","0","0","1","1","1","0","0","1","1","E01013420"
"2012120062162","463697","451262","-1.0308269999999999","53.953539999999997","12","3","2","1","2012-04-19","5","16:05:00.0000000","189","E06000014","3","1079","6","40","1","4","6","0","0","0","1","2","2","0","0","1","1","E01013378"
"2012120062343","460311","452723","-1.0821289999999999","53.967073999999997","12","3","2","1","2012-04-20","6","07:10:00.0000000","189","E06000014","4","1363","6","30","0","-1","-1","0","0","0","1","1","1","6","0","1","1","E01013366"
