Acc_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
2011120144467,1,1,3,1,24,5,3,5,1,0,0,0,0,-1,
2011120144716,2,1,1,1,24,5,3,0,0,0,0,0,1,1,
2011120144721,1,1,3,2,61,9,3,6,5,0,0,0,0,1,
2011120144951,1,1,1,1,21,5,3,0,0,0,0,0,9,1,
2011120145273,1,1,3,1,60,9,3,5,9,0,0,0,0,1,
2011120145281,1,1,3,2,81,11,2,5,1,0,0,0,0,1,
2011120145350,1,1,2,2,15,3,3,0,0,1,0,0,9,1,
2011120145350,2,2,1,2,44,7,3,0,0,0,0,0,9,3,
2011120145350,3,3,1,2,44,7,3,0,0,0,0,0,9,1,
2011120145439,1,1,2,1,63,9,3,0,0,0,4,0,11,2,
2011120145439,1,2,2,2,63,9,3,0,0,0,4,0,11,2,
2011120145439,1,3,2,2,65,9,3,0,0,0,4,0,11,-1,
2011120145559,1,1,3,1,19,4,3,6,9,0,0,2,0,1,
2011120146804,1,1,1,1,31,6,3,0,0,0,0,0,9,-1,
2011120147652,2,1,1,2,24,5,3,0,0,0,0,0,1,-1,
2011120148657,1,1,1,1,24,5,3,0,0,0,0,0,4,1,
2011120148657,2,2,1,1,28,6,3,0,0,0,0,0,1,1,
2011120149569,2,1,1,1,36,7,2,0,0,0,0,0,5,3,
2011120149719,1,1,1,1,17,4,3,0,0,0,0,0,1,1,
2011120149979,1,1,1,1,42,7,3,0,0,0,0,0,9,1,
2011120149979,1,2,3,2,48,8,2,6,9,0,0,0,0,2,
2011120149979,1,3,3,1,24,5,1,6,9,0,0,0,0,1,
2011120150294,2,1,1,1,60,9,3,0,0,0,0,0,1,-1,
2011120150817,2,1,1,1,29,6,3,0,0,0,0,0,5,1,
2011120151559,1,1,1,1,37,7,3,0,0,0,0,0,1,1,
2011120154071,1,1,1,2,59,9,3,0,0,0,0,0,9,-1,
2011120154071,2,2,1,1,36,7,3,0,0,0,0,0,9,-1,
2011120155219,2,1,1,2,16,4,3,0,0,0,0,0,1,-1,
2011120155508,1,1,2,1,36,7,3,0,0,1,0,0,9,-1,
2011120155861,2,1,1,1,44,7,3,0,0,0,0,0,4,1,
2011120156285,2,1,1,2,33,6,3,0,0,0,0,0,9,1,
2011120156905,2,1,1,1,16,4,3,0,0,0,0,0,1,1,
2011120157534,2,1,1,1,33,6,3,0,0,0,0,0,9,1,
2011120158387,1,1,1,1,31,6,3,0,0,0,0,0,9,2,
2011120158962,1,1,1,1,36,7,3,0,0,0,0,0,9,1,
2011120158976,1,1,1,1,64,9,3,0,0,0,0,0,11,1,
2011120159613,1,1,1,1,59,9,3,0,0,0,0,0,9,1,
2011120159613,2,2,1,2,52,8,3,0,0,0,0,0,9,-1,
2011120159613,2,3,2,2,81,11,3,0,0,1,0,0,9,-1,
2011120159619,2,1,1,2,50,8,3,0,0,0,0,0,9,2,
2011120160185,1,1,1,1,41,7,1,0,0,0,0,0,9,1,
2011120160185,2,2,1,1,59,9,3,0,0,0,0,0,21,1,
2011120160766,1,1,1,1,17,4,3,0,0,0,0,0,1,1,
2011120161483,2,1,1,2,52,8,3,0,0,0,0,0,1,1,
2011120163070,1,1,2,2,17,4,3,0,0,2,0,0,9,2,
2011120164222,1,1,1,1,19,4,3,0,0,0,0,0,1,1,
2011120164685,1,1,1,1,71,10,1,0,0,0,0,0,9,1,
2011120164685,2,2,1,1,27,6,2,0,0,0,0,0,9,3,
2011120165054,1,1,3,2,24,5,3,5,2,0,0,2,0,1,
2011120165135,1,1,2,2,91,11,3,0,0,0,3,0,11,1,
2011120165191,2,1,1,1,19,4,3,0,0,0,0,0,5,3,
2011120166540,2,1,1,1,17,4,3,0,0,0,0,0,2,1,
2011120169246,2,1,1,2,53,8,3,0,0,0,0,0,1,-1,
2011120169494,1,1,3,2,3,1,3,6,5,0,0,2,0,1,
2011120169606,1,1,1,2,55,8,3,0,0,0,0,0,9,2,
2011120169793,1,1,3,1,11,3,3,5,4,0,0,0,0,1,
2011120169795,2,1,1,2,27,6,3,0,0,0,0,0,9,1,
2011120170101,1,1,1,1,16,4,2,0,0,0,0,0,2,1,
2011120170220,2,1,1,2,53,8,3,0,0,0,0,0,9,2,
2011120170221,1,1,3,1,50,8,3,5,3,0,0,0,0,2,
2011120170560,2,1,1,1,57,9,3,0,0,0,0,0,1,1,
2011120171230,1,1,1,1,20,4,3,0,0,0,0,0,9,2,
2011120171230,1,2,2,1,19,4,3,0,0,1,0,0,9,-1,
2011120171230,1,3,2,1,20,4,3,0,0,2,0,0,9,-1,
2011120172475,2,1,1,1,38,7,3,0,0,0,0,0,1,1,
2011120173040,2,1,1,2,62,9,3,0,0,0,0,0,9,1,
2011120173282,1,1,1,1,20,4,3,0,0,0,0,0,1,2,
2011120174450,1,1,1,1,41,7,2,0,0,0,0,0,5,3,
2011120174695,1,1,1,1,26,6,2,0,0,0,0,0,1,1,
2011120174996,2,1,1,2,30,6,3,0,0,0,0,0,1,-1,
2011120176156,2,1,1,1,77,11,3,0,0,0,0,0,1,1,
2011120176275,2,1,1,1,33,6,3,0,0,0,0,0,9,3,
2011120176275,2,2,2,1,7,2,3,0,0,1,0,0,9,-1,
2011120176974,1,1,1,1,56,9,3,0,0,0,0,0,9,1,
2011120177947,2,1,1,2,53,8,3,0,0,0,0,0,9,2,
2011120177947,2,2,2,1,56,9,3,0,0,1,0,0,9,2,
2011120178249,1,1,1,1,16,4,3,0,0,0,0,0,2,-1,
2011120178347,1,1,1,1,20,4,3,0,0,0,0,0,9,-1,
2011120179409,2,1,1,1,47,8,3,0,0,0,0,0,9,1,
2011120179409,3,2,2,2,69,10,3,0,0,1,0,0,9,3,
2011120180143,2,1,1,1,63,9,2,0,0,0,0,0,3,-1,
2011120180968,1,1,1,1,66,10,3,0,0,0,0,0,9,3,
2011120180968,1,2,2,1,35,6,3,0,0,1,0,0,9,3,
2011120181037,2,1,1,1,42,7,3,0,0,0,0,0,1,1,
2011120181587,1,1,1,1,49,8,3,0,0,0,0,0,1,3,
2011120181690,1,1,2,2,9,2,3,0,0,2,0,0,9,-1,
2011120181690,1,2,2,1,3,1,3,0,0,2,0,0,9,-1,
2011120181915,1,1,1,1,45,7,1,0,0,0,0,0,1,1,
2011120182190,1,2,2,2,7,2,3,0,0,2,0,0,9,1,
2011120182190,1,3,2,2,7,2,3,0,0,2,0,0,9,1,
2011120182190,2,1,1,1,44,7,3,0,0,0,0,0,9,1,
2011120182858,1,1,1,1,16,4,3,0,0,0,0,0,2,-1,
2011120183034,2,1,1,1,27,6,2,0,0,0,0,0,3,-1,
2011120183248,1,1,3,2,53,8,3,8,6,0,0,2,0,1,
2011120183665,1,1,3,1,77,11,3,1,2,0,0,2,0,3,
2011120184999,2,1,1,1,18,4,3,0,0,0,0,0,1,1,
2011120185039,2,1,1,1,45,7,3,0,0,0,0,0,1,3,
2011120185594,1,1,2,2,19,4,3,0,0,1,0,0,9,1,
2011120185594,1,2,2,2,17,4,3,0,0,2,0,0,9,1,
2011120185724,1,1,1,1,22,5,3,0,0,0,0,0,1,1,
2011120186190,1,1,1,1,28,6,3,0,0,0,0,0,5,2,
2011120186859,2,1,1,1,28,6,3,0,0,0,0,0,1,1,
2011120187155,1,1,1,2,20,4,3,0,0,0,0,0,9,1,
2011120187393,1,1,3,2,65,9,3,5,1,0,0,0,0,1,
2011120187497,1,1,1,1,17,4,3,0,0,0,0,0,9,-1,
2011120187857,1,1,3,1,39,7,3,8,2,0,0,0,0,1,
2011120188373,1,1,1,1,15,3,3,0,0,0,0,0,1,3,
2011120188631,1,1,1,2,31,6,3,0,0,0,0,0,9,-1,
2011120188783,2,1,1,2,43,7,3,0,0,0,0,0,1,1,
2011120188826,1,1,1,1,23,5,3,0,0,0,0,0,9,1,
2011120189571,1,1,1,2,44,7,3,0,0,0,0,0,9,1,
2011120189572,1,1,3,1,70,10,3,5,3,0,0,0,0,1,
2011120190831,1,1,3,2,11,3,3,6,8,0,0,2,0,1,
2011120191592,2,1,1,1,30,6,3,0,0,0,0,0,1,-1,
2011120192836,1,1,1,1,43,7,2,0,0,0,0,0,9,3,
2011120193439,2,1,1,2,21,5,2,0,0,0,0,0,1,1,
2011120194368,1,1,1,1,40,7,3,0,0,0,0,0,9,1,
2011120194805,1,1,1,2,41,7,3,0,0,0,0,0,9,1,
2011120194844,1,1,1,1,20,4,3,0,0,0,0,0,2,2,
2011120195527,1,1,3,2,44,7,2,5,3,0,0,2,0,2,
2011120195527,1,2,3,1,55,8,2,5,3,0,0,2,0,2,
2011120196551,1,1,2,2,47,8,2,0,0,1,0,0,9,1,
2011120196551,1,2,1,2,22,5,3,0,0,0,0,0,9,1,
2011120196551,2,3,1,2,59,9,3,0,0,0,0,0,9,1,
2011120196551,2,4,2,1,55,8,2,0,0,1,0,0,9,1,
2011120196927,1,1,1,2,25,5,3,0,0,0,0,0,9,1,
2011120196927,1,2,2,2,16,4,3,0,0,1,0,0,9,-1,
2011120196927,1,3,3,1,12,3,2,5,4,0,0,2,0,1,
2011120198068,1,1,1,2,40,7,3,0,0,0,0,0,9,3,
2011120198216,2,1,1,1,18,4,3,0,0,0,0,0,2,1,
2011120198238,2,1,1,1,51,8,2,0,0,0,0,0,2,-1,
2011120198341,1,1,1,2,56,9,3,0,0,0,0,0,9,1,
2011120198341,2,2,1,1,37,7,2,0,0,0,0,0,4,1,
2011120198410,1,1,1,2,83,11,3,0,0,0,0,0,9,3,
2011120198410,2,2,1,1,18,4,3,0,0,0,0,0,9,1,
2011120198410,3,3,1,2,41,7,3,0,0,0,0,0,9,1,
2011120199858,1,1,1,1,37,7,3,0,0,0,0,0,2,2,
2011120200976,2,1,1,2,81,11,2,0,0,0,0,0,1,1,
2011120201825,1,1,1,1,36,7,1,0,0,0,0,0,5,-1,
2011120202061,1,1,2,2,66,10,3,0,0,1,0,0,9,3,
2011120202106,1,1,1,2,74,10,3,0,0,0,0,0,9,1,
2011120202139,1,2,1,1,72,10,3,0,0,0,0,0,19,3,
2011120202139,2,3,1,2,73,10,2,0,0,0,0,0,9,2,
2011120202139,3,4,1,1,60,9,2,0,0,0,0,0,9,1,
2011120202956,2,1,1,1,24,5,3,0,0,0,0,0,1,1,
2011120203270,1,1,1,1,55,8,3,0,0,0,0,0,9,1,
2011120203331,1,1,1,1,61,9,3,0,0,0,0,0,8,1,
2011120203331,1,3,2,2,85,11,2,0,0,1,0,0,8,1,
2011120203331,2,2,1,1,24,5,3,0,0,0,0,0,9,-1,
2011120203332,2,1,1,2,43,7,3,0,0,0,0,0,9,1,
2011120203471,1,1,1,1,19,4,3,0,0,0,0,0,1,1,
2011120204704,1,1,1,1,33,6,3,0,0,0,0,0,9,1,
2011120205044,2,1,1,2,44,7,3,0,0,0,0,0,1,2,
2011120205050,2,1,1,1,73,10,2,0,0,0,0,0,1,1,
2011120205883,1,1,1,1,48,8,3,0,0,0,0,0,1,2,
2011120205908,1,1,3,2,56,9,3,5,1,0,0,2,0,-1,
2011120206164,2,1,1,1,26,6,2,0,0,0,0,0,9,2,
2011120206594,1,1,3,2,18,4,3,1,1,0,0,0,0,1,
2011120206686,1,1,3,2,23,5,3,5,1,0,0,0,0,1,
2011120207863,1,1,1,2,60,9,3,0,0,0,0,0,9,3,
2011120208292,1,1,1,2,54,8,3,0,0,0,0,0,8,1,
2011120208519,2,1,1,1,48,8,3,0,0,0,0,0,9,1,
2011120208550,1,1,1,1,55,8,3,0,0,0,0,0,5,1,
2011120208641,1,1,3,1,10,2,3,5,1,0,0,0,0,1,
2011120208919,1,1,1,2,41,7,2,0,0,0,0,0,1,1,
2011120209174,1,1,1,1,39,7,3,0,0,0,0,0,9,1,
2011120209232,2,1,1,1,44,7,2,0,0,0,0,0,5,1,
2011120210657,1,1,1,1,19,4,2,0,0,0,0,0,2,1,
2011120211412,2,1,1,1,36,7,3,0,0,0,0,0,1,1,
2011120212047,1,1,1,2,38,7,3,0,0,0,0,0,1,1,
2011120213023,1,1,2,1,92,11,3,0,0,2,0,0,9,2,
2011120213373,1,1,2,1,31,6,3,0,0,1,0,0,9,2,
2011120214358,1,1,3,1,39,7,2,8,3,0,0,0,0,1,
2011120215557,2,1,2,2,57,9,3,0,0,1,0,0,9,1,
2011120217804,2,1,1,1,39,7,3,0,0,0,0,0,1,1,
2011120219782,1,1,1,1,39,7,2,0,0,0,0,0,90,1,
2012120000415,1,1,1,1,32,6,2,0,0,0,0,0,9,2,
2012120001401,1,1,1,1,20,4,3,0,0,0,0,0,2,1,
2012120001484,2,1,1,1,42,7,3,0,0,0,0,0,1,1,
2012120002047,1,1,1,2,20,4,3,0,0,0,0,0,9,1,
2012120002855,2,1,1,2,61,9,2,0,0,0,0,0,1,1,
2012120002924,1,1,1,1,36,7,3,0,0,0,0,0,1,1,
2012120002963,2,1,1,2,23,5,3,0,0,0,0,0,9,3,
2012120002964,1,1,3,2,89,11,3,5,1,0,0,0,0,2,
2012120003465,1,1,3,1,13,3,3,5,1,0,0,0,0,3,
2012120003465,1,2,3,2,15,3,3,5,1,0,0,0,0,3,
2012120003503,1,1,1,1,75,10,3,0,0,0,0,0,9,3,
2012120003503,1,4,2,2,20,4,3,0,0,1,0,0,9,1,
2012120003503,5,2,1,1,32,6,3,0,0,0,0,0,9,1,
2012120003503,6,3,1,1,51,8,3,0,0,0,0,0,9,1,
2012120003838,1,1,1,1,21,5,3,0,0,0,0,0,9,3,
2012120003969,1,1,1,1,48,8,2,0,0,0,0,0,5,1,
2012120006391,2,1,1,1,36,7,3,0,0,0,0,0,1,1,
2012120006584,1,1,1,2,50,8,3,0,0,0,0,0,3,1,
2012120007991,2,1,1,1,28,6,3,0,0,0,0,0,1,1,
2012120008167,2,1,2,2,63,9,3,0,0,1,0,0,9,1,
2012120008189,1,1,3,1,74,10,3,5,1,0,0,0,0,1,
2012120008512,1,1,1,1,40,7,2,0,0,0,0,0,19,1,
2012120008512,2,2,1,1,57,9,3,0,0,0,0,0,20,1,
2012120008522,1,1,3,1,35,6,3,5,1,0,0,0,0,-1,
2012120008847,1,1,1,2,33,6,3,0,0,0,0,0,9,-1,
2012120008847,2,2,1,1,23,5,3,0,0,0,0,0,9,1,
2012120009263,1,1,1,1,17,4,2,0,0,0,0,0,1,1,
2012120009853,1,1,1,2,18,4,3,0,0,0,0,0,9,1,
2012120009853,2,2,1,1,51,8,3,0,0,0,0,0,9,3,
2012120012523,1,1,1,1,40,7,3,0,0,0,0,0,9,1,
2012120012727,1,1,1,2,26,6,3,0,0,0,0,0,1,1,
2012120013511,2,1,1,1,19,4,3,0,0,0,0,0,4,-1,
2012120013792,1,1,1,2,74,10,3,0,0,0,0,0,9,2,
2012120014382,1,1,1,2,80,11,3,0,0,0,0,0,1,1,
2012120014616,1,1,1,1,43,7,3,0,0,0,0,0,9,2,
2012120014616,1,2,2,1,7,2,3,0,0,2,0,0,9,2,
2012120014616,1,3,2,2,11,3,3,0,0,2,0,0,9,2,
2012120014719,1,1,2,2,45,7,3,0,0,1,0,0,9,1,
2012120014719,2,2,2,2,23,5,3,0,0,2,0,0,9,2,
2012120014719,2,3,2,1,4,1,3,0,0,2,0,0,9,2,
2012120014719,3,4,2,1,15,3,3,0,0,2,0,0,9,3,
2012120016449,1,1,1,1,39,7,3,0,0,0,0,0,1,1,
2012120016694,2,1,1,1,50,8,2,0,0,0,0,0,1,1,
2012120016975,1,1,1,1,47,8,3,0,0,0,0,0,1,1,
2012120019372,1,1,1,1,40,7,3,0,0,0,0,0,9,1,
2012120019372,2,2,1,1,58,9,3,0,0,0,0,0,9,1,
2012120019912,1,1,1,2,22,5,3,0,0,0,0,0,9,1,
2012120019912,1,2,3,2,11,3,3,6,9,0,0,0,0,1,
2012120021444,1,1,1,2,41,7,3,0,0,0,0,0,2,1,
2012120021526,2,1,1,1,18,4,3,0,0,0,0,0,9,3,
2012120021721,1,1,3,1,36,7,3,5,1,0,0,0,0,1,
2012120022380,1,1,3,1,34,6,3,5,9,0,0,0,0,1,
2012120022662,1,1,3,1,17,4,2,9,9,0,0,0,0,1,
2012120022786,1,1,1,1,20,4,3,0,0,0,0,0,1,1,
2012120024276,1,1,2,1,60,9,3,0,0,0,4,0,11,2,
2012120026096,1,1,3,1,61,9,3,9,8,0,0,0,0,1,
2012120026911,1,1,1,2,28,6,3,0,0,0,0,0,2,1,
2012120027305,1,1,1,2,52,8,3,0,0,0,0,0,9,-1,
2012120028729,1,1,1,1,19,4,3,0,0,0,0,0,4,1,
2012120028860,2,1,1,1,41,7,3,0,0,0,0,0,1,3,
2012120029521,1,1,1,1,24,5,3,0,0,0,0,0,2,-1,
2012120029699,2,1,1,1,16,4,3,0,0,0,0,0,1,-1,
2012120031360,2,1,1,1,17,4,3,0,0,0,0,0,2,1,
2012120031826,2,1,1,2,18,4,3,0,0,0,0,0,9,1,
2012120032932,2,1,1,1,65,9,3,0,0,0,0,0,1,1,
2012120035177,2,1,1,1,17,4,3,0,0,0,0,0,3,1,
2012120035270,2,1,1,1,30,6,3,0,0,0,0,0,9,1,
2012120036402,1,1,1,1,87,11,3,0,0,0,0,0,9,2,
2012120036402,2,2,1,1,18,4,3,0,0,0,0,0,9,2,
2012120036525,2,1,1,2,18,4,3,0,0,0,0,0,1,1,
2012120036531,1,1,3,1,11,3,3,5,3,0,0,0,0,1,
2012120036840,1,1,1,1,46,8,3,0,0,0,0,0,9,1,
2012120036840,2,2,1,2,37,7,3,0,0,0,0,0,9,3,
2012120038220,1,1,3,2,10,2,3,5,3,0,0,0,0,1,
2012120039323,2,1,1,2,32,6,3,0,0,0,0,0,9,1,
2012120039632,1,1,3,2,13,3,2,3,1,0,0,0,0,1,
2012120040243,2,1,1,1,35,6,3,0,0,0,0,0,1,1,
2012120040481,2,1,1,2,42,7,3,0,0,0,0,0,1,1,
2012120041325,1,1,1,1,82,11,3,0,0,0,0,0,9,2,
2012120041349,2,1,1,1,50,8,3,0,0,0,0,0,5,3,
2012120041369,2,1,3,2,82,11,3,10,1,0,0,0,0,1,
2012120043625,2,1,1,2,40,7,3,0,0,0,0,0,1,1,
2012120043916,1,1,1,1,16,4,3,0,0,0,0,0,2,1,
2012120044140,2,1,1,1,16,4,3,0,0,0,0,0,2,1,
2012120044502,1,1,3,1,18,4,3,6,9,0,0,0,0,1,
2012120044528,1,1,3,1,38,7,1,9,7,0,0,0,0,1,
2012120047949,2,1,1,1,48,8,3,0,0,0,0,0,9,1,
2012120047949,2,2,2,2,47,8,3,0,0,1,0,0,9,1,
2012120048060,2,1,1,1,10,2,3,0,0,0,0,0,1,2,
2012120048342,1,1,3,1,60,9,2,5,1,0,0,0,0,3,
2012120049062,1,1,1,1,18,4,3,0,0,0,0,0,3,1,
2012120049231,2,1,1,1,58,9,3,0,0,0,0,0,1,2,
2012120049400,2,1,1,1,29,6,3,0,0,0,0,0,1,1,
2012120050110,1,1,1,1,39,7,3,0,0,0,0,0,19,2,
2012120050110,1,2,2,2,42,7,3,0,0,0,0,0,19,2,
2012120050376,2,1,1,1,34,6,3,0,0,0,0,0,9,1,
2012120050713,2,1,1,2,28,6,3,0,0,0,0,0,1,1,
2012120051212,1,1,2,2,4,1,3,0,0,0,4,0,11,1,
2012120052494,1,1,1,1,61,9,3,0,0,0,0,0,19,1,
2012120053753,1,1,3,2,18,4,1,4,3,0,0,0,0,1,
2012120054058,1,1,1,1,31,6,3,0,0,0,0,0,9,1,
2012120054058,2,2,1,1,18,4,3,0,0,0,0,0,9,1,
2012120054677,1,1,1,1,46,8,2,0,0,0,0,0,1,1,
2012120055290,1,1,2,1,68,10,3,0,0,1,0,0,9,1,
2012120055290,2,2,2,2,5,1,3,0,0,2,0,0,9,1,
2012120055335,2,1,1,1,20,4,3,0,0,0,0,0,3,1,
2012120055354,1,1,1,2,28,6,3,0,0,0,0,0,9,1,
2012120055853,1,1,1,1,17,4,3,0,0,0,0,0,1,3,
2012120057163,2,1,1,1,60,9,3,0,0,0,0,0,9,1,
2012120057316,1,1,3,2,14,3,3,4,3,0,0,0,0,1,
2012120057800,2,1,1,1,17,4,3,0,0,0,0,0,1,1,
2012120058762,1,1,1,1,38,7,3,0,0,0,0,0,9,1,
2012120060097,1,1,3,2,83,11,3,5,2,0,0,0,0,1,
2012120060984,1,1,1,2,64,9,3,0,0,0,0,0,9,1,
2012120060984,2,2,1,2,29,6,3,0,0,0,0,0,9,1,
2012120060984,2,3,2,2,1,1,3,0,0,2,0,0,9,1,
2012120061106,1,1,1,1,29,6,3,0,0,0,0,0,3,1,
2012120062162,1,1,1,1,54,8,3,0,0,0,0,0,9,1,
2012120062343,1,1,1,2,30,6,3,0,0,0,0,0,2,1,
2012120063277,2,1,1,1,40,7,3,0,0,0,0,0,1,1,
2012120065375,1,1,1,1,21,5,3,0,0,0,0,0,1,1,
2012120066960,1,1,1,1,17,4,3,0,0,0,0,0,19,1,
2012120066979,1,1,2,1,20,4,3,0,0,2,0,0,9,3,
2012120068644,2,1,1,1,46,8,3,0,0,0,0,0,1,1,
2012120068717,1,1,3,1,8,2,3,5,1,0,0,0,0,1,
2012120069440,1,1,3,1,22,5,2,9,5,0,0,0,0,1,
2012120070173,2,1,1,1,49,8,3,0,0,0,0,0,1,1,
2012120070611,1,1,3,1,43,7,3,9,6,0,0,0,0,2,
2012120071146,2,1,1,1,68,10,3,0,0,0,0,0,9,1,
2012120071146,2,2,2,2,60,9,3,0,0,2,0,0,9,1,
2012120071146,2,3,2,1,40,7,3,0,0,1,0,0,9,1,
2012120071146,2,4,2,1,42,7,3,0,0,2,0,0,9,1,
2012120071194,1,1,3,2,22,5,3,5,3,0,0,0,0,1,
2012120071583,2,1,1,1,71,10,3,0,0,0,0,0,4,1,
2012120072266,1,1,1,2,45,7,2,0,0,0,0,0,5,-1,
2012120072346,1,1,1,1,14,3,3,0,0,0,0,0,1,1,
2012120072695,1,1,1,1,35,6,3,0,0,0,0,0,9,-1,
2012120074838,1,1,1,2,18,4,3,0,0,0,0,0,9,-1,
2012120074838,1,2,2,1,56,9,3,0,0,1,0,0,9,2,
2012120075065,2,1,1,2,35,6,3,0,0,0,0,0,9,1,
2012120075145,2,1,1,2,26,6,3,0,0,0,0,0,9,1,
2012120075145,2,3,2,2,48,8,3,0,0,1,0,0,9,1,
2012120075145,3,2,1,1,47,8,3,0,0,0,0,0,9,2,
2012120075247,2,1,1,2,47,8,3,0,0,0,0,0,9,3,
2012120075247,2,2,2,2,12,3,3,0,0,1,0,0,9,3,
2012120076501,1,1,1,1,12,3,3,0,0,0,0,0,1,1,
2012120076852,1,1,1,1,33,6,3,0,0,0,0,0,1,1,
2012120077772,1,1,1,1,56,9,3,0,0,0,0,0,9,1,
2012120078588,2,1,1,2,24,5,3,0,0,0,0,0,1,1,
2012120078841,2,1,1,1,39,7,3,0,0,0,0,0,1,1,
2012120080438,1,1,1,2,31,6,3,0,0,0,0,0,9,1,
2012120080447,1,1,1,1,19,4,3,0,0,0,0,0,1,2,
2012120082712,1,1,1,1,28,6,3,0,0,0,0,0,4,2,
2012120082712,2,2,1,2,11,3,3,0,0,0,0,0,1,1,
2012120085953,2,1,1,1,40,7,3,0,0,0,0,0,1,2,
2012120086038,1,1,3,1,76,11,3,6,9,0,0,0,0,1,
2012120086153,2,1,1,1,22,5,3,0,0,0,0,0,1,1,
2012120086855,1,1,3,2,61,9,2,4,1,0,0,0,0,1,
2012120086878,1,1,3,2,76,11,3,9,7,0,0,0,0,1,
2012120086893,1,1,1,1,33,6,3,0,0,0,0,0,1,1,
2012120086969,2,1,1,1,21,5,2,0,0,0,0,0,4,1,
2012120087224,1,1,1,2,18,4,3,0,0,0,0,0,2,3,
2012120088208,1,1,1,2,24,5,3,0,0,0,0,0,9,1,
2012120088208,1,2,2,2,23,5,3,0,0,1,0,0,9,1,
2012120088611,1,1,1,1,46,8,2,0,0,0,0,0,5,1,
2012120090396,1,1,1,1,63,9,3,0,0,0,0,0,1,1,
2012120090827,2,1,1,1,62,9,3,0,0,0,0,0,1,2,
2012120091301,1,1,3,1,49,8,3,6,8,0,0,0,0,2,
2012120091624,1,1,1,2,45,7,3,0,0,0,0,0,1,1,
2012120091840,2,1,1,1,34,6,3,0,0,0,0,0,1,1,
2012120092224,2,1,1,1,55,8,3,0,0,0,0,0,9,2,
2012120092224,2,2,2,1,16,4,3,0,0,1,0,0,9,2,
2012120092258,1,1,3,2,26,6,3,5,1,0,0,0,0,1,
2012120092511,1,1,1,1,22,5,3,0,0,0,0,0,19,1,
2012120092852,2,1,1,2,31,6,3,0,0,0,0,0,1,1,
2012120093380,2,1,1,1,14,3,2,0,0,0,0,0,1,3,
2012120093798,1,1,1,2,46,8,2,0,0,0,0,0,9,1,
2012120095434,1,1,1,2,42,7,3,0,0,0,0,0,9,1,
2012120096019,1,1,1,2,28,6,3,0,0,0,0,0,9,1,
2012120096019,2,2,1,2,21,5,3,0,0,0,0,0,9,1,
2012120096341,1,1,3,2,4,1,2,5,4,0,0,0,0,1,
2012120096356,1,1,1,2,25,5,3,0,0,0,0,0,1,1,
2012120096416,2,1,1,2,43,7,3,0,0,0,0,0,9,1,
2012120096787,1,1,1,1,17,4,3,0,0,0,0,0,2,1,
2012120097562,1,1,1,1,36,7,3,0,0,0,0,0,9,2,
2012120097562,2,2,2,2,35,6,3,0,0,1,0,0,9,1,
2012120098260,1,1,1,1,17,4,3,0,0,0,0,0,1,1,
2012120099310,1,1,3,1,5,1,2,5,1,0,0,0,0,1,
2012120100096,1,1,1,1,17,4,3,0,0,0,0,0,97,3,
2012120100270,1,1,3,2,61,9,3,5,1,0,0,0,0,1,
2012120100383,1,1,3,1,18,4,3,5,4,0,0,0,0,1,
2012120100400,2,1,1,1,21,5,3,0,0,0,0,0,1,1,
2012120100419,1,1,1,1,28,6,3,0,0,0,0,0,3,1,
2012120100435,1,1,1,2,47,8,3,0,0,0,0,0,9,-1,
2012120100435,1,3,2,2,23,5,3,0,0,1,0,0,9,-1,
2012120100435,2,2,1,2,53,8,3,0,0,0,0,0,9,3,
2012120100438,1,1,1,1,37,7,3,0,0,0,0,0,9,1,
2012120100614,2,1,1,2,55,8,3,0,0,0,0,0,9,2,
2012120100614,4,2,1,1,52,8,3,0,0,0,0,0,11,1,
2012120101279,1,1,2,2,92,11,3,0,0,2,0,0,8,1,
2012120101419,2,1,1,1,26,6,3,0,0,0,0,0,9,2,
2012120102110,1,1,1,2,62,9,3,0,0,0,0,0,9,1,
2012120102725,1,1,3,2,13,3,3,5,2,0,0,0,0,1,
2012120103176,1,1,2,2,54,8,3,0,0,0,0,0,10,1,
2012120103527,1,1,1,1,46,8,3,0,0,0,0,0,19,1,
2012120103527,1,3,2,1,22,5,3,0,0,0,0,0,19,1,
2012120103527,3,2,1,1,48,8,3,0,0,0,0,0,21,3,
2012120103828,1,1,1,1,31,6,2,0,0,0,0,0,4,1,
2012120104103,2,1,1,1,15,3,3,0,0,0,0,0,1,1,
2012120105006,1,1,1,1,49,8,3,0,0,0,0,0,9,1,
2012120105006,1,3,2,2,18,4,3,0,0,1,0,0,9,1,
2012120105006,1,4,2,2,17,4,3,0,0,2,0,0,9,1,
2012120105006,2,2,1,2,39,7,3,0,0,0,0,0,9,1,
2012120105878,1,1,3,1,21,5,3,5,1,0,0,0,0,1,
2012120106623,1,1,1,1,25,5,3,0,0,0,0,0,1,1,
2012120106793,1,1,3,1,80,11,1,5,3,0,0,0,0,2,
2012120107286,1,1,1,1,37,7,3,0,0,0,0,0,1,1,
